date_time,hour,day,month,year,temp_C
4/1/2017 13:00,13,1,4,2017,8.1
4/1/2017 14:00,14,1,4,2017,8.1
4/1/2017 15:00,15,1,4,2017,8.2
4/1/2017 16:00,16,1,4,2017,8.2
4/1/2017 17:00,17,1,4,2017,8.2
4/1/2017 18:00,18,1,4,2017,8.3
4/1/2017 19:00,19,1,4,2017,8.3
4/1/2017 20:00,20,1,4,2017,8.3
4/1/2017 21:00,21,1,4,2017,8.2
4/1/2017 22:00,22,1,4,2017,8.2
4/1/2017 23:00,23,1,4,2017,8.2
4/2/2017 0:00,0,2,4,2017,8.2
4/2/2017 1:00,1,2,4,2017,8.2
4/2/2017 2:00,2,2,4,2017,8.1
4/2/2017 3:00,3,2,4,2017,8.1
4/2/2017 4:00,4,2,4,2017,8.1
4/2/2017 5:00,5,2,4,2017,8.1
4/2/2017 6:00,6,2,4,2017,8
4/2/2017 7:00,7,2,4,2017,8
4/2/2017 8:00,8,2,4,2017,8
4/2/2017 9:00,9,2,4,2017,8
4/2/2017 10:00,10,2,4,2017,8
4/2/2017 11:00,11,2,4,2017,8
4/2/2017 12:00,12,2,4,2017,8
4/2/2017 13:00,13,2,4,2017,8
4/2/2017 14:00,14,2,4,2017,8
4/2/2017 15:00,15,2,4,2017,8
4/2/2017 16:00,16,2,4,2017,8.1
4/2/2017 17:00,17,2,4,2017,8.1
4/2/2017 18:00,18,2,4,2017,8.1
4/2/2017 19:00,19,2,4,2017,8.1
4/2/2017 20:00,20,2,4,2017,8.1
4/2/2017 21:00,21,2,4,2017,8.1
4/2/2017 22:00,22,2,4,2017,8.1
4/2/2017 23:00,23,2,4,2017,8.1
4/3/2017 0:00,0,3,4,2017,8
4/3/2017 1:00,1,3,4,2017,8
4/3/2017 2:00,2,3,4,2017,8
4/3/2017 3:00,3,3,4,2017,8
4/3/2017 4:00,4,3,4,2017,8
4/3/2017 5:00,5,3,4,2017,8
4/3/2017 6:00,6,3,4,2017,8
4/3/2017 7:00,7,3,4,2017,8
4/3/2017 8:00,8,3,4,2017,8
4/3/2017 9:00,9,3,4,2017,8
4/3/2017 10:00,10,3,4,2017,8
4/3/2017 11:00,11,3,4,2017,8
4/3/2017 12:00,12,3,4,2017,8.1
4/3/2017 13:00,13,3,4,2017,8.1
4/3/2017 14:00,14,3,4,2017,8.1
4/3/2017 15:00,15,3,4,2017,8.2
4/3/2017 16:00,16,3,4,2017,8.2
4/3/2017 17:00,17,3,4,2017,8.3
4/3/2017 18:00,18,3,4,2017,8.3
4/3/2017 19:00,19,3,4,2017,8.3
4/3/2017 20:00,20,3,4,2017,8.3
4/3/2017 21:00,21,3,4,2017,8.3
4/3/2017 22:00,22,3,4,2017,8.3
4/3/2017 23:00,23,3,4,2017,8.3
4/4/2017 0:00,0,4,4,2017,8.3
4/4/2017 1:00,1,4,4,2017,8.3
4/4/2017 2:00,2,4,4,2017,8.2
4/4/2017 3:00,3,4,4,2017,8.2
4/4/2017 4:00,4,4,4,2017,8.2
4/4/2017 5:00,5,4,4,2017,8.2
4/4/2017 6:00,6,4,4,2017,8.2
4/4/2017 7:00,7,4,4,2017,8.2
4/4/2017 8:00,8,4,4,2017,8.2
4/4/2017 9:00,9,4,4,2017,8.2
4/4/2017 10:00,10,4,4,2017,8.2
4/4/2017 11:00,11,4,4,2017,8.2
4/4/2017 12:00,12,4,4,2017,8.2
4/4/2017 13:00,13,4,4,2017,8.2
4/4/2017 14:00,14,4,4,2017,8.2
4/4/2017 15:00,15,4,4,2017,8.3
4/4/2017 16:00,16,4,4,2017,8.3
4/4/2017 17:00,17,4,4,2017,8.3
4/4/2017 18:00,18,4,4,2017,8.4
4/4/2017 19:00,19,4,4,2017,8.4
4/4/2017 20:00,20,4,4,2017,8.4
4/4/2017 21:00,21,4,4,2017,8.4
4/4/2017 22:00,22,4,4,2017,8.4
4/4/2017 23:00,23,4,4,2017,8.4
4/5/2017 0:00,0,5,4,2017,8.3
4/5/2017 1:00,1,5,4,2017,8.3
4/5/2017 2:00,2,5,4,2017,8.3
4/5/2017 3:00,3,5,4,2017,8.2
4/5/2017 4:00,4,5,4,2017,8.3
4/5/2017 5:00,5,5,4,2017,8.2
4/5/2017 6:00,6,5,4,2017,8.2
4/5/2017 7:00,7,5,4,2017,8.2
4/5/2017 8:00,8,5,4,2017,8.2
4/5/2017 9:00,9,5,4,2017,8.2
4/5/2017 10:00,10,5,4,2017,8.1
4/5/2017 11:00,11,5,4,2017,8.2
4/5/2017 12:00,12,5,4,2017,8.2
4/5/2017 13:00,13,5,4,2017,8.2
4/5/2017 14:00,14,5,4,2017,8.2
4/5/2017 15:00,15,5,4,2017,8.3
4/5/2017 16:00,16,5,4,2017,8.3
4/5/2017 17:00,17,5,4,2017,8.3
4/5/2017 18:00,18,5,4,2017,8.3
4/5/2017 19:00,19,5,4,2017,8.4
4/5/2017 20:00,20,5,4,2017,8.4
4/5/2017 21:00,21,5,4,2017,8.4
4/5/2017 22:00,22,5,4,2017,8.4
4/5/2017 23:00,23,5,4,2017,8.4
4/6/2017 0:00,0,6,4,2017,8.4
4/6/2017 1:00,1,6,4,2017,8.4
4/6/2017 2:00,2,6,4,2017,8.4
4/6/2017 3:00,3,6,4,2017,8.4
4/6/2017 4:00,4,6,4,2017,8.4
4/6/2017 5:00,5,6,4,2017,8.4
4/6/2017 6:00,6,6,4,2017,8.4
4/6/2017 7:00,7,6,4,2017,8.4
4/6/2017 8:00,8,6,4,2017,8.4
4/6/2017 9:00,9,6,4,2017,8.4
4/6/2017 10:00,10,6,4,2017,8.4
4/6/2017 11:00,11,6,4,2017,8.4
4/6/2017 12:00,12,6,4,2017,8.4
4/6/2017 13:00,13,6,4,2017,8.4
4/6/2017 14:00,14,6,4,2017,8.4
4/6/2017 15:00,15,6,4,2017,8.4
4/6/2017 16:00,16,6,4,2017,8.5
4/6/2017 17:00,17,6,4,2017,8.5
4/6/2017 18:00,18,6,4,2017,8.5
4/6/2017 19:00,19,6,4,2017,8.5
4/6/2017 20:00,20,6,4,2017,8.6
4/6/2017 21:00,21,6,4,2017,8.6
4/6/2017 22:00,22,6,4,2017,8.6
4/6/2017 23:00,23,6,4,2017,8.7
4/7/2017 0:00,0,7,4,2017,8.7
4/7/2017 1:00,1,7,4,2017,8.7
4/7/2017 2:00,2,7,4,2017,8.7
4/7/2017 3:00,3,7,4,2017,8.7
4/7/2017 4:00,4,7,4,2017,8.7
4/7/2017 5:00,5,7,4,2017,8.7
4/7/2017 6:00,6,7,4,2017,8.7
4/7/2017 7:00,7,7,4,2017,8.6
4/7/2017 8:00,8,7,4,2017,8.6
4/7/2017 9:00,9,7,4,2017,8.6
4/7/2017 10:00,10,7,4,2017,8.6
4/7/2017 11:00,11,7,4,2017,8.6
4/7/2017 12:00,12,7,4,2017,8.6
4/7/2017 13:00,13,7,4,2017,8.7
4/7/2017 14:00,14,7,4,2017,8.6
4/7/2017 15:00,15,7,4,2017,8.7
4/7/2017 16:00,16,7,4,2017,8.7
4/7/2017 17:00,17,7,4,2017,8.7
4/7/2017 18:00,18,7,4,2017,8.7
4/7/2017 19:00,19,7,4,2017,8.7
4/7/2017 20:00,20,7,4,2017,8.7
4/7/2017 21:00,21,7,4,2017,8.7
4/7/2017 22:00,22,7,4,2017,8.7
4/7/2017 23:00,23,7,4,2017,8.7
4/8/2017 0:00,0,8,4,2017,8.7
4/8/2017 1:00,1,8,4,2017,8.6
4/8/2017 2:00,2,8,4,2017,8.6
4/8/2017 3:00,3,8,4,2017,8.6
4/8/2017 4:00,4,8,4,2017,8.6
4/8/2017 5:00,5,8,4,2017,8.6
4/8/2017 6:00,6,8,4,2017,8.6
4/8/2017 7:00,7,8,4,2017,8.6
4/8/2017 8:00,8,8,4,2017,8.6
4/8/2017 9:00,9,8,4,2017,8.6
4/8/2017 10:00,10,8,4,2017,8.5
4/8/2017 11:00,11,8,4,2017,8.5
4/8/2017 12:00,12,8,4,2017,8.5
4/8/2017 13:00,13,8,4,2017,8.5
4/8/2017 14:00,14,8,4,2017,8.6
4/8/2017 15:00,15,8,4,2017,8.6
4/8/2017 16:00,16,8,4,2017,8.6
4/8/2017 17:00,17,8,4,2017,8.6
4/8/2017 18:00,18,8,4,2017,8.6
4/8/2017 19:00,19,8,4,2017,8.6
4/8/2017 20:00,20,8,4,2017,8.6
4/8/2017 21:00,21,8,4,2017,8.6
4/8/2017 22:00,22,8,4,2017,8.6
4/8/2017 23:00,23,8,4,2017,8.6
4/9/2017 0:00,0,9,4,2017,8.6
4/9/2017 1:00,1,9,4,2017,8.5
4/9/2017 2:00,2,9,4,2017,8.5
4/9/2017 3:00,3,9,4,2017,8.5
4/9/2017 4:00,4,9,4,2017,8.5
4/9/2017 5:00,5,9,4,2017,8.5
4/9/2017 6:00,6,9,4,2017,8.5
4/9/2017 7:00,7,9,4,2017,8.4
4/9/2017 8:00,8,9,4,2017,8.4
4/9/2017 9:00,9,9,4,2017,8.4
4/9/2017 10:00,10,9,4,2017,8.4
4/9/2017 11:00,11,9,4,2017,8.4
4/9/2017 12:00,12,9,4,2017,8.4
4/9/2017 13:00,13,9,4,2017,8.4
4/9/2017 14:00,14,9,4,2017,8.4
4/9/2017 15:00,15,9,4,2017,8.4
4/9/2017 16:00,16,9,4,2017,8.4
4/9/2017 17:00,17,9,4,2017,8.5
4/9/2017 18:00,18,9,4,2017,8.4
4/9/2017 19:00,19,9,4,2017,8.5
4/9/2017 20:00,20,9,4,2017,8.5
4/9/2017 21:00,21,9,4,2017,8.4
4/9/2017 22:00,22,9,4,2017,8.5
4/9/2017 23:00,23,9,4,2017,8.4
4/10/2017 0:00,0,10,4,2017,8.4
4/10/2017 1:00,1,10,4,2017,8.3
4/10/2017 2:00,2,10,4,2017,8.3
4/10/2017 3:00,3,10,4,2017,8.3
4/10/2017 4:00,4,10,4,2017,8.3
4/10/2017 5:00,5,10,4,2017,8.3
4/10/2017 6:00,6,10,4,2017,8.2
4/10/2017 7:00,7,10,4,2017,8.2
4/10/2017 8:00,8,10,4,2017,8.2
4/10/2017 9:00,9,10,4,2017,8.2
4/10/2017 10:00,10,10,4,2017,8.2
4/10/2017 11:00,11,10,4,2017,8.4
4/10/2017 12:00,12,10,4,2017,8.4
4/10/2017 13:00,13,10,4,2017,8.4
4/10/2017 14:00,14,10,4,2017,8.5
4/10/2017 15:00,15,10,4,2017,8.6
4/10/2017 16:00,16,10,4,2017,8.5
4/10/2017 17:00,17,10,4,2017,8.6
4/10/2017 18:00,18,10,4,2017,8.6
4/10/2017 19:00,19,10,4,2017,8.6
4/10/2017 20:00,20,10,4,2017,8.6
4/10/2017 21:00,21,10,4,2017,8.7
4/10/2017 22:00,22,10,4,2017,8.6
4/10/2017 23:00,23,10,4,2017,8.6
4/11/2017 0:00,0,11,4,2017,8.6
4/11/2017 1:00,1,11,4,2017,8.6
4/11/2017 2:00,2,11,4,2017,8.6
4/11/2017 3:00,3,11,4,2017,8.6
4/11/2017 4:00,4,11,4,2017,8.6
4/11/2017 5:00,5,11,4,2017,8.5
4/11/2017 6:00,6,11,4,2017,8.5
4/11/2017 7:00,7,11,4,2017,8.5
4/11/2017 8:00,8,11,4,2017,8.5
4/11/2017 9:00,9,11,4,2017,8.5
4/11/2017 10:00,10,11,4,2017,8.5
4/11/2017 11:00,11,11,4,2017,8.5
4/11/2017 12:00,12,11,4,2017,8.5
4/11/2017 13:00,13,11,4,2017,8.5
4/11/2017 14:00,14,11,4,2017,8.6
4/11/2017 15:00,15,11,4,2017,8.6
4/11/2017 16:00,16,11,4,2017,8.6
4/11/2017 17:00,17,11,4,2017,8.6
4/11/2017 18:00,18,11,4,2017,8.6
4/11/2017 19:00,19,11,4,2017,8.7
4/11/2017 20:00,20,11,4,2017,8.7
4/11/2017 21:00,21,11,4,2017,8.7
4/11/2017 22:00,22,11,4,2017,8.6
4/11/2017 23:00,23,11,4,2017,8.6
4/12/2017 0:00,0,12,4,2017,8.6
4/12/2017 1:00,1,12,4,2017,8.6
4/12/2017 2:00,2,12,4,2017,8.6
4/12/2017 3:00,3,12,4,2017,8.6
4/12/2017 4:00,4,12,4,2017,8.5
4/12/2017 5:00,5,12,4,2017,8.5
4/12/2017 6:00,6,12,4,2017,8.5
4/12/2017 7:00,7,12,4,2017,8.5
4/12/2017 8:00,8,12,4,2017,8.4
4/12/2017 9:00,9,12,4,2017,8.4
4/12/2017 10:00,10,12,4,2017,8.4
4/12/2017 11:00,11,12,4,2017,8.4
4/12/2017 12:00,12,12,4,2017,8.4
4/12/2017 13:00,13,12,4,2017,8.4
4/12/2017 14:00,14,12,4,2017,8.4
4/12/2017 15:00,15,12,4,2017,8.4
4/12/2017 16:00,16,12,4,2017,8.5
4/12/2017 17:00,17,12,4,2017,8.5
4/12/2017 18:00,18,12,4,2017,8.5
4/12/2017 19:00,19,12,4,2017,8.6
4/12/2017 20:00,20,12,4,2017,8.6
4/12/2017 21:00,21,12,4,2017,8.7
4/12/2017 22:00,22,12,4,2017,8.7
4/12/2017 23:00,23,12,4,2017,8.7
4/13/2017 0:00,0,13,4,2017,8.7
4/13/2017 1:00,1,13,4,2017,8.7
4/13/2017 2:00,2,13,4,2017,8.7
4/13/2017 3:00,3,13,4,2017,8.7
4/13/2017 4:00,4,13,4,2017,8.6
4/13/2017 5:00,5,13,4,2017,8.6
4/13/2017 6:00,6,13,4,2017,8.6
4/13/2017 7:00,7,13,4,2017,8.6
4/13/2017 8:00,8,13,4,2017,8.6
4/13/2017 9:00,9,13,4,2017,8.6
4/13/2017 10:00,10,13,4,2017,8.6
4/13/2017 11:00,11,13,4,2017,8.6
4/13/2017 12:00,12,13,4,2017,8.6
4/13/2017 13:00,13,13,4,2017,8.6
4/13/2017 14:00,14,13,4,2017,8.6
4/13/2017 15:00,15,13,4,2017,8.6
4/13/2017 16:00,16,13,4,2017,8.6
4/13/2017 17:00,17,13,4,2017,8.6
4/13/2017 18:00,18,13,4,2017,8.7
4/13/2017 19:00,19,13,4,2017,8.7
4/13/2017 20:00,20,13,4,2017,8.7
4/13/2017 21:00,21,13,4,2017,8.7
4/13/2017 22:00,22,13,4,2017,8.7
4/13/2017 23:00,23,13,4,2017,8.8
4/14/2017 0:00,0,14,4,2017,8.8
4/14/2017 1:00,1,14,4,2017,8.8
4/14/2017 2:00,2,14,4,2017,8.8
4/14/2017 3:00,3,14,4,2017,8.8
4/14/2017 4:00,4,14,4,2017,8.8
4/14/2017 5:00,5,14,4,2017,8.8
4/14/2017 6:00,6,14,4,2017,8.8
4/14/2017 7:00,7,14,4,2017,8.7
4/14/2017 8:00,8,14,4,2017,8.8
4/14/2017 9:00,9,14,4,2017,8.8
4/14/2017 10:00,10,14,4,2017,8.8
4/14/2017 11:00,11,14,4,2017,8.8
4/14/2017 12:00,12,14,4,2017,8.8
4/14/2017 13:00,13,14,4,2017,8.8
4/14/2017 14:00,14,14,4,2017,8.8
4/14/2017 15:00,15,14,4,2017,8.9
4/14/2017 16:00,16,14,4,2017,8.9
4/14/2017 17:00,17,14,4,2017,8.9
4/14/2017 18:00,18,14,4,2017,8.9
4/14/2017 19:00,19,14,4,2017,8.9
4/14/2017 20:00,20,14,4,2017,8.9
4/14/2017 21:00,21,14,4,2017,8.9
4/14/2017 22:00,22,14,4,2017,8.9
4/14/2017 23:00,23,14,4,2017,8.9
4/15/2017 0:00,0,15,4,2017,8.9
4/15/2017 1:00,1,15,4,2017,8.9
4/15/2017 2:00,2,15,4,2017,8.9
4/15/2017 3:00,3,15,4,2017,8.9
4/15/2017 4:00,4,15,4,2017,8.8
4/15/2017 5:00,5,15,4,2017,8.8
4/15/2017 6:00,6,15,4,2017,8.8
4/15/2017 7:00,7,15,4,2017,8.8
4/15/2017 8:00,8,15,4,2017,8.8
4/15/2017 9:00,9,15,4,2017,8.8
4/15/2017 10:00,10,15,4,2017,8.7
4/15/2017 11:00,11,15,4,2017,8.7
4/15/2017 12:00,12,15,4,2017,8.7
4/15/2017 13:00,13,15,4,2017,8.7
4/15/2017 14:00,14,15,4,2017,8.8
4/15/2017 15:00,15,15,4,2017,8.8
4/15/2017 16:00,16,15,4,2017,8.8
4/15/2017 17:00,17,15,4,2017,8.8
4/15/2017 18:00,18,15,4,2017,8.8
4/15/2017 19:00,19,15,4,2017,8.9
4/15/2017 20:00,20,15,4,2017,8.9
4/15/2017 21:00,21,15,4,2017,8.8
4/15/2017 22:00,22,15,4,2017,8.8
4/15/2017 23:00,23,15,4,2017,8.8
4/16/2017 0:00,0,16,4,2017,8.8
4/16/2017 1:00,1,16,4,2017,8.8
4/16/2017 2:00,2,16,4,2017,8.8
4/16/2017 3:00,3,16,4,2017,8.8
4/16/2017 4:00,4,16,4,2017,8.8
4/16/2017 5:00,5,16,4,2017,8.8
4/16/2017 6:00,6,16,4,2017,8.8
4/16/2017 7:00,7,16,4,2017,8.8
4/16/2017 8:00,8,16,4,2017,8.7
4/16/2017 9:00,9,16,4,2017,8.7
4/16/2017 10:00,10,16,4,2017,8.8
4/16/2017 11:00,11,16,4,2017,8.8
4/16/2017 12:00,12,16,4,2017,8.7
4/16/2017 13:00,13,16,4,2017,8.8
4/16/2017 14:00,14,16,4,2017,8.8
4/16/2017 15:00,15,16,4,2017,8.8
4/16/2017 16:00,16,16,4,2017,8.9
4/16/2017 17:00,17,16,4,2017,8.9
4/16/2017 18:00,18,16,4,2017,9
4/16/2017 19:00,19,16,4,2017,9
4/16/2017 20:00,20,16,4,2017,9.1
4/16/2017 21:00,21,16,4,2017,9.1
4/16/2017 22:00,22,16,4,2017,9.2
4/16/2017 23:00,23,16,4,2017,9.2
4/17/2017 0:00,0,17,4,2017,9.2
4/17/2017 1:00,1,17,4,2017,9.3
4/17/2017 2:00,2,17,4,2017,9.4
4/17/2017 3:00,3,17,4,2017,9.4
4/17/2017 4:00,4,17,4,2017,9.5
4/17/2017 5:00,5,17,4,2017,9.5
4/17/2017 6:00,6,17,4,2017,9.5
4/17/2017 7:00,7,17,4,2017,9.5
4/17/2017 8:00,8,17,4,2017,9.5
4/17/2017 9:00,9,17,4,2017,9.5
4/17/2017 10:00,10,17,4,2017,9.4
4/17/2017 11:00,11,17,4,2017,9.4
4/17/2017 12:00,12,17,4,2017,9.4
4/17/2017 13:00,13,17,4,2017,9.4
4/17/2017 14:00,14,17,4,2017,9.5
4/17/2017 15:00,15,17,4,2017,9.4
4/17/2017 16:00,16,17,4,2017,9.5
4/17/2017 17:00,17,17,4,2017,9.5
4/17/2017 18:00,18,17,4,2017,9.5
4/17/2017 19:00,19,17,4,2017,9.6
4/17/2017 20:00,20,17,4,2017,9.6
4/17/2017 21:00,21,17,4,2017,9.5
4/17/2017 22:00,22,17,4,2017,9.6
4/17/2017 23:00,23,17,4,2017,9.6
4/18/2017 0:00,0,18,4,2017,9.6
4/18/2017 1:00,1,18,4,2017,9.6
4/18/2017 2:00,2,18,4,2017,9.6
4/18/2017 3:00,3,18,4,2017,9.6
4/18/2017 4:00,4,18,4,2017,9.6
4/18/2017 5:00,5,18,4,2017,9.6
4/18/2017 6:00,6,18,4,2017,9.6
4/18/2017 7:00,7,18,4,2017,9.6
4/18/2017 8:00,8,18,4,2017,9.6
4/18/2017 9:00,9,18,4,2017,9.6
4/18/2017 10:00,10,18,4,2017,9.5
4/18/2017 11:00,11,18,4,2017,9.6
4/18/2017 12:00,12,18,4,2017,9.5
4/18/2017 13:00,13,18,4,2017,9.5
4/18/2017 14:00,14,18,4,2017,9.6
4/18/2017 15:00,15,18,4,2017,9.5
4/18/2017 16:00,16,18,4,2017,9.6
4/18/2017 17:00,17,18,4,2017,9.6
4/18/2017 18:00,18,18,4,2017,9.6
4/18/2017 19:00,19,18,4,2017,9.6
4/18/2017 20:00,20,18,4,2017,9.6
4/18/2017 21:00,21,18,4,2017,9.6
4/18/2017 22:00,22,18,4,2017,9.6
4/18/2017 23:00,23,18,4,2017,9.6
4/19/2017 0:00,0,19,4,2017,9.6
4/19/2017 1:00,1,19,4,2017,9.6
4/19/2017 2:00,2,19,4,2017,9.6
4/19/2017 3:00,3,19,4,2017,9.6
4/19/2017 4:00,4,19,4,2017,9.7
4/19/2017 5:00,5,19,4,2017,9.7
4/19/2017 6:00,6,19,4,2017,9.7
4/19/2017 7:00,7,19,4,2017,9.8
4/19/2017 8:00,8,19,4,2017,9.7
4/19/2017 9:00,9,19,4,2017,9.7
4/19/2017 10:00,10,19,4,2017,9.7
4/19/2017 11:00,11,19,4,2017,9.7
4/19/2017 12:00,12,19,4,2017,9.7
4/19/2017 13:00,13,19,4,2017,9.8
4/19/2017 14:00,14,19,4,2017,9.7
4/19/2017 15:00,15,19,4,2017,9.7
4/19/2017 16:00,16,19,4,2017,9.7
4/19/2017 17:00,17,19,4,2017,9.8
4/19/2017 18:00,18,19,4,2017,9.8
4/19/2017 19:00,19,19,4,2017,9.8
4/19/2017 20:00,20,19,4,2017,9.8
4/19/2017 21:00,21,19,4,2017,9.8
4/19/2017 22:00,22,19,4,2017,9.8
4/19/2017 23:00,23,19,4,2017,9.8
4/20/2017 0:00,0,20,4,2017,9.8
4/20/2017 1:00,1,20,4,2017,9.8
4/20/2017 2:00,2,20,4,2017,9.8
4/20/2017 3:00,3,20,4,2017,9.8
4/20/2017 4:00,4,20,4,2017,9.8
4/20/2017 5:00,5,20,4,2017,9.9
4/20/2017 6:00,6,20,4,2017,9.8
4/20/2017 7:00,7,20,4,2017,9.8
4/20/2017 8:00,8,20,4,2017,9.8
4/20/2017 9:00,9,20,4,2017,9.8
4/20/2017 10:00,10,20,4,2017,9.8
4/20/2017 11:00,11,20,4,2017,9.8
4/20/2017 12:00,12,20,4,2017,9.8
4/20/2017 13:00,13,20,4,2017,9.8
4/20/2017 14:00,14,20,4,2017,9.8
4/20/2017 15:00,15,20,4,2017,9.8
4/20/2017 16:00,16,20,4,2017,9.8
4/20/2017 17:00,17,20,4,2017,9.9
4/20/2017 18:00,18,20,4,2017,9.9
4/20/2017 19:00,19,20,4,2017,9.9
4/20/2017 20:00,20,20,4,2017,10
4/20/2017 21:00,21,20,4,2017,10
4/20/2017 22:00,22,20,4,2017,10
4/20/2017 23:00,23,20,4,2017,10
4/21/2017 0:00,0,21,4,2017,10.1
4/21/2017 1:00,1,21,4,2017,10.1
4/21/2017 2:00,2,21,4,2017,10.1
4/21/2017 3:00,3,21,4,2017,10.1
4/21/2017 4:00,4,21,4,2017,10.1
4/21/2017 5:00,5,21,4,2017,10.1
4/21/2017 6:00,6,21,4,2017,10.1
4/21/2017 7:00,7,21,4,2017,10.1
4/21/2017 8:00,8,21,4,2017,10.1
4/21/2017 9:00,9,21,4,2017,10.1
4/21/2017 10:00,10,21,4,2017,10.1
4/21/2017 11:00,11,21,4,2017,10.1
4/21/2017 12:00,12,21,4,2017,10.1
4/21/2017 13:00,13,21,4,2017,10.2
4/21/2017 14:00,14,21,4,2017,10.3
4/21/2017 15:00,15,21,4,2017,10.4
4/21/2017 16:00,16,21,4,2017,10.3
4/21/2017 17:00,17,21,4,2017,10.2
4/21/2017 18:00,18,21,4,2017,10.3
4/21/2017 19:00,19,21,4,2017,10.3
4/21/2017 20:00,20,21,4,2017,10.3
4/21/2017 21:00,21,21,4,2017,10.3
4/21/2017 22:00,22,21,4,2017,10.4
4/21/2017 23:00,23,21,4,2017,10.4
4/22/2017 0:00,0,22,4,2017,10.3
4/22/2017 1:00,1,22,4,2017,10.3
4/22/2017 2:00,2,22,4,2017,10.3
4/22/2017 3:00,3,22,4,2017,10.3
4/22/2017 4:00,4,22,4,2017,10.3
4/22/2017 5:00,5,22,4,2017,10.3
4/22/2017 6:00,6,22,4,2017,10.2
4/22/2017 7:00,7,22,4,2017,10.2
4/22/2017 8:00,8,22,4,2017,10.2
4/22/2017 9:00,9,22,4,2017,10.2
4/22/2017 10:00,10,22,4,2017,10.2
4/22/2017 11:00,11,22,4,2017,10.2
4/22/2017 12:00,12,22,4,2017,10.2
4/22/2017 13:00,13,22,4,2017,10.2
4/22/2017 14:00,14,22,4,2017,10.2
4/22/2017 15:00,15,22,4,2017,10.2
4/22/2017 16:00,16,22,4,2017,10.4
4/22/2017 17:00,17,22,4,2017,10.3
4/22/2017 18:00,18,22,4,2017,10.3
4/22/2017 19:00,19,22,4,2017,10.3
4/22/2017 20:00,20,22,4,2017,10.4
4/22/2017 21:00,21,22,4,2017,10.4
4/22/2017 22:00,22,22,4,2017,10.4
4/22/2017 23:00,23,22,4,2017,10.4
4/23/2017 0:00,0,23,4,2017,10.4
4/23/2017 1:00,1,23,4,2017,10.5
4/23/2017 2:00,2,23,4,2017,10.5
4/23/2017 3:00,3,23,4,2017,10.6
4/23/2017 4:00,4,23,4,2017,10.6
4/23/2017 5:00,5,23,4,2017,10.6
4/23/2017 6:00,6,23,4,2017,10.6
4/23/2017 7:00,7,23,4,2017,10.6
4/23/2017 8:00,8,23,4,2017,10.5
4/23/2017 9:00,9,23,4,2017,10.5
4/23/2017 10:00,10,23,4,2017,10.5
4/23/2017 11:00,11,23,4,2017,10.5
4/23/2017 12:00,12,23,4,2017,10.5
4/23/2017 13:00,13,23,4,2017,10.5
4/23/2017 14:00,14,23,4,2017,10.5
4/23/2017 15:00,15,23,4,2017,10.5
4/23/2017 16:00,16,23,4,2017,10.5
4/23/2017 17:00,17,23,4,2017,10.5
4/23/2017 18:00,18,23,4,2017,10.5
4/23/2017 19:00,19,23,4,2017,10.5
4/23/2017 20:00,20,23,4,2017,10.5
4/23/2017 21:00,21,23,4,2017,10.6
4/23/2017 22:00,22,23,4,2017,10.6
4/23/2017 23:00,23,23,4,2017,10.6
4/24/2017 0:00,0,24,4,2017,10.6
4/24/2017 1:00,1,24,4,2017,10.6
4/24/2017 2:00,2,24,4,2017,10.6
4/24/2017 3:00,3,24,4,2017,10.6
4/24/2017 4:00,4,24,4,2017,10.6
4/24/2017 5:00,5,24,4,2017,10.6
4/24/2017 6:00,6,24,4,2017,10.6
4/24/2017 7:00,7,24,4,2017,10.6
4/24/2017 8:00,8,24,4,2017,10.6
4/24/2017 9:00,9,24,4,2017,10.6
4/24/2017 10:00,10,24,4,2017,10.6
4/24/2017 11:00,11,24,4,2017,10.6
4/24/2017 12:00,12,24,4,2017,10.5
4/24/2017 13:00,13,24,4,2017,10.5
4/24/2017 14:00,14,24,4,2017,10.5
4/24/2017 15:00,15,24,4,2017,10.6
4/24/2017 16:00,16,24,4,2017,10.5
4/24/2017 17:00,17,24,4,2017,10.6
4/24/2017 18:00,18,24,4,2017,10.5
4/24/2017 19:00,19,24,4,2017,10.5
4/24/2017 20:00,20,24,4,2017,10.6
4/24/2017 21:00,21,24,4,2017,10.6
4/24/2017 22:00,22,24,4,2017,10.6
4/24/2017 23:00,23,24,4,2017,10.6
4/25/2017 0:00,0,25,4,2017,10.6
4/25/2017 1:00,1,25,4,2017,10.6
4/25/2017 2:00,2,25,4,2017,10.6
4/25/2017 3:00,3,25,4,2017,10.7
4/25/2017 4:00,4,25,4,2017,10.7
4/25/2017 5:00,5,25,4,2017,10.7
4/25/2017 6:00,6,25,4,2017,10.7
4/25/2017 7:00,7,25,4,2017,10.7
4/25/2017 8:00,8,25,4,2017,10.6
4/25/2017 9:00,9,25,4,2017,10.6
4/25/2017 10:00,10,25,4,2017,10.6
4/25/2017 11:00,11,25,4,2017,10.6
4/25/2017 12:00,12,25,4,2017,10.7
4/25/2017 13:00,13,25,4,2017,10.7
4/25/2017 14:00,14,25,4,2017,10.7
4/25/2017 15:00,15,25,4,2017,10.7
4/25/2017 16:00,16,25,4,2017,10.7
4/25/2017 17:00,17,25,4,2017,10.8
4/25/2017 18:00,18,25,4,2017,10.8
4/25/2017 19:00,19,25,4,2017,10.8
4/25/2017 20:00,20,25,4,2017,10.8
